competition_id,predicted_class
215230,0
237058,1
365809,0
424237,0
346191,0
380806,0
289699,0
356364,0
299311,0
308335,0
225767,0
423392,0
347841,0
208640,0
333113,0
400594,0
325414,0
207585,0
355443,0
319819,0
374322,0
431240,0
241642,0
316710,0
235857,0
356074,0
303235,0
294018,0
381957,0
357537,0
260134,0
364658,0
383629,0
404639,0
331337,0
262159,0
340323,0
213384,0
418394,0
355411,0
249623,0
223710,0
424563,0
220022,0
270740,0
258223,0
266410,0
297506,0
429780,0
414420,0
312550,0
248118,0
314097,0
410842,0
382863,0
227740,0
278257,0
409022,1
420149,0
251251,0
304834,0
359786,0
203670,0
355742,0
333706,0
275978,0
374856,0
248664,0
434824,0
411996,0
266709,0
258102,0
231667,0
265572,0
229808,0
365710,0
381093,0
202032,0
351453,0
230190,0
390182,0
302495,0
240999,0
416701,0
332081,0
370898,0
289481,0
317091,0
312347,0
276031,0
214661,0
274513,0
422228,0
266738,0
222729,0
351685,0
395050,0
343220,0
213543,0
380258,0
249479,0
384607,0
254666,0
203336,0
246694,0
294957,0
380488,0
358006,1
208639,0
264330,0
315339,0
318569,0
335940,0
305279,0
416707,0
324522,0
243270,0
367769,0
249128,0
432832,0
244632,0
372569,0
250208,0
367833,0
251918,0
391016,0
413090,0
380005,0
389606,0
289503,0
252152,0
380811,0
312345,0
254469,0
396890,0
282372,0
402550,0
206932,0
269115,0
256586,0
330343,0
224852,0
246560,0
293518,0
397114,0
389364,0
273646,0
306093,0
243859,0
263122,0
383505,0
422192,0
240280,0
416230,0
261949,0
426069,0
207731,0
383487,0
342762,0
393928,0
434842,0
292047,0
414883,0
306972,0
422089,0
245347,0
253358,0
340991,0
231509,0
401722,0
338976,0
412378,0
361720,1
346916,0
389598,0
297282,0
408974,0
258067,0
360122,0
417225,0
382608,0
203798,0
384025,0
382890,0
272836,0
283554,0
360523,0
243351,0
279310,0
427084,0
358222,0
210257,0
415073,0
376577,0
322907,0
245403,0
365325,0
346791,0
217796,0
324896,0
208559,0
304025,0
382792,0
213720,0
418696,0
250468,0
204965,0
352164,0
386672,0
210525,0
380415,0
307866,0
332617,0
358232,0
357630,0
330089,0
414466,0
401561,0
272737,0
392935,0
302462,0
313961,0
222988,0
321265,0
269726,0
391201,0
246942,0
402181,1
288884,0
200120,0
310696,0
206410,0
202342,0
425224,0
320422,0
311755,0
320089,0
200550,0
329414,0
357031,0
256487,0
374826,0
363273,0
209182,0
394993,0
368797,0
385197,0
236354,0
360430,0
212928,0
205072,0
396562,0
284887,0
399053,0
342830,0
245409,0
240691,0
219687,0
311085,0
334972,0
236676,0
348605,0
399344,0
215833,0
301247,0
227419,0
229657,0
389860,0
382964,0
381755,0
319252,0
355367,0
360685,0
353079,0
293193,0
314300,0
406303,0
339262,0
409364,0
395755,0
219803,0
241677,0
211215,0
305722,0
352422,0
258103,0
368420,0
308143,0
376418,0
245926,0
416585,0
422517,0
310567,0
398040,0
309854,0
305885,0
421996,0
364893,0
225842,0
277225,0
232911,0
421204,0
362015,0
253572,1
247097,0
202761,0
293168,0
390224,0
302937,0
319650,0
360171,0
366241,0
219391,0
406005,0
220658,0
428410,0
406174,0
289226,0
325980,0
354211,0
231300,0
434526,0
310755,0
213503,0
238879,0
249084,0
417036,0
408767,0
381892,0
434643,0
417933,0
236210,0
300161,0
343324,0
399141,0
283278,0
418320,0
343750,0
270918,0
379356,0
285668,0
295693,0
411210,0
428457,0
416211,0
229486,0
347285,0
209141,0
359560,0
414434,0
404631,0
333491,0
374085,0
329374,0
280957,0
383399,0
234857,0
338947,0
256594,0
299892,0
425863,0
275295,0
389460,0
389524,0
345881,0
325090,0
406580,0
237960,0
328648,0
312545,0
430536,0
434546,0
259107,0
354305,0
241359,0
316433,0
336057,0
390264,0
317402,0
228491,0
419518,0
306581,0
432568,0
236494,0
409740,0
370793,0
348070,0
399271,0
253588,0
349538,0
421710,0
419297,0
210222,0
293002,0
320746,0
250077,0
328506,0
239401,0
273778,0
241363,0
266479,0
227924,0
407665,0
263065,0
304656,0
250567,0
404363,0
412093,0
270074,0
214343,0
313470,0
348408,0
274969,0
428021,0
381543,0
217311,0
412192,0
385947,0
211082,0
312932,0
321856,0
201319,0
336217,0
292780,0
384598,0
207194,0
365127,0
378514,0
362847,0
327148,0
406801,0
214735,0
301171,0
382212,0
248728,0
416578,0
250453,0
405779,0
396761,0
291287,0
303812,0
280689,0
302451,0
322518,0
404440,1
390623,0
251118,0
319703,0
395706,0
227355,0
392075,0
390787,0
217633,0
390953,0
319547,0
219032,0
361991,0
209460,0
425963,0
281594,0
292650,0
337924,0
229245,0
419532,0
393466,0
200330,0
312460,0
281991,0
367593,0
371459,0
228375,0
422455,0
254054,0
208940,0
427372,0
326708,0
376313,0
243976,0
352834,0
430228,0
278911,0
393574,0
228115,0
341851,0
381118,0
372138,0
207539,0
235483,0
414581,0
224516,0
293365,0
224541,0
416815,0
429670,0
400843,0
282311,0
355768,0
203449,0
267381,0
383983,0
319767,0
222004,0
323678,0
305676,0
250564,0
432202,0
299655,0
383873,0
340867,0
302055,0
285070,0
215728,0
258532,0
294694,0
211268,0
428590,0
357381,0
240100,0
265760,0
323321,0
428970,0
283879,0
419337,0
361397,0
391973,0
280020,0
335911,0
372330,0
227918,0
310754,0
353686,0
406329,0
318980,0
396304,0
211836,0
434749,0
223606,0
346675,0
346449,0
255093,0
275802,0
316960,0
413816,0
429490,0
426115,0
361319,0
378361,0
314073,0
418637,0
292782,0
220219,0
276393,0
294408,0
396049,0
384243,0
377889,0
369570,0
264313,0
413647,1
412798,0
233572,0
293098,0
381242,0
330360,1
292396,0
292999,0
412709,0
316914,0
245151,0
255516,0
386313,0
229360,0
415715,0
382839,0
232561,0
423075,0
350945,0
339538,0
253759,0
286908,0
332905,0
323668,0
373882,0
276312,0
249083,0
301815,0
269010,0
258382,0
423212,0
402285,0
284884,0
208552,0
421029,0
321540,0
399752,0
372485,0
312791,0
359555,0
256238,0
275710,0
206099,0
203152,0
357411,0
421352,0
433098,0
289459,0
258180,0
374207,0
424918,0
245012,0
256085,0
368259,0
388901,0
401511,0
258580,0
245590,0
313372,0
315851,0
410145,0
273709,0
325091,0
425655,0
425335,0
204244,0
364244,0
205298,0
368007,0
274635,0
221099,0
329713,0
212467,0
394815,0
294251,0
405913,0
370448,0
230149,0
200035,0
326765,0
355832,0
311979,0
273490,0
276353,0
390441,0
379415,0
362021,0
213904,0
266763,0
336963,0
253402,0
222833,0
339611,0
426357,0
396171,0
204418,0
431840,0
424625,0
222019,1
200561,0
260285,0
326262,1
397898,0
206739,0
211440,0
289369,0
410415,0
369172,0
379275,0
421998,0
202182,0
380231,0
338476,0
269251,0
405394,0
262058,0
434522,0
230896,0
204755,0
380748,0
377687,0
267072,0
380821,0
409448,0
376219,0
201561,0
219018,0
248682,0
205432,0
322731,0
301754,0
360564,0
398096,0
390113,0
385029,0
360809,0
309327,0
369182,0
315111,0
227252,0
275745,0
383260,0
405161,0
362503,0
432195,0
338054,0
274353,0
318125,0
298579,0
387293,0
281087,0
393860,0
200212,0
334460,0
419270,0
424789,0
244377,0
370675,0
334601,0
350533,0
364229,0
231288,0
247518,0
246976,0
220738,0
202450,0
297738,0
210461,0
352559,0
283194,0
233422,0
385689,0
293293,0
423486,0
248234,0
202289,0
359500,0
373055,0
255072,0
427733,0
329120,0
361474,0
303292,0
429953,0
230134,0
252372,1
284141,0
388467,0
330774,0
257753,0
277444,0
401767,0
366335,0
268875,0
326986,0
351435,0
406387,0
285542,0
391198,0
383418,0
221287,0
326117,0
290444,0
434304,0
268442,0
361464,0
386292,0
233043,0
344007,0
268067,0
336585,0
408651,0
271220,0
314678,0
395252,0
371244,0
283445,0
301397,0
301810,0
412998,0
230967,0
215907,0
360328,0
357285,0
401592,0
291989,0
243152,0
236341,0
219582,0
360288,0
423150,0
402409,0
267857,0
417017,0
228264,0
334609,0
347856,0
342218,0
362116,0
282197,0
243397,0
417505,0
371208,0
406126,0
305399,0
429865,0
347440,0
262768,0
407798,0
405878,0
430599,0
353950,0
273236,0
434243,0
261388,0
431086,0
411963,0
274426,0
402272,0
430920,0
203383,0
256352,0
333065,0
215882,0
387963,0
383542,0
341527,0
409802,0
237905,0
249686,0
226442,0
209788,0
292722,0
373090,0
279541,0
340452,0
419623,0
327964,0
366634,0
316225,0
368365,0
361126,0
291973,0
233164,0
412421,0
231057,0
309356,0
422928,0
257124,0
250673,0
280893,0
388944,0
365692,0
344036,0
216799,1
275309,0
207773,0
233379,0
286823,0
239244,0
312803,0
239034,0
219320,0
305128,0
239576,0
268063,0
359178,0
243566,0
413695,0
362059,0
258896,0
204339,0
435727,0
301138,0
281929,0
246998,0
344865,0
406107,0
374732,0
264671,0
339478,0
250650,0
294954,0
248365,0
409072,0
261409,0
423562,0
267938,0
424051,0
293113,0
394814,0
395900,0
263175,0
332752,0
307681,0
297567,0
204453,0
249661,0
206629,0
345919,0
231084,0
211617,0
220975,0
233976,0
423185,0
224393,0
308530,0
269972,0
213044,0
381734,0
216635,0
387813,0
218553,0
300796,1
344103,0
313483,0
431162,0
273723,0
245317,0
368196,0
349180,0
407916,0
317196,0
297634,0
340046,0
283382,0
295334,0
331720,0
419316,0
388601,0
230642,0
327574,0
342300,0
255023,0
390382,0
399205,0
371309,0
393026,0
232141,0
381989,0
401552,0
308801,0
311997,0
269816,0
326244,0
352693,0
350600,0
326639,0
327936,0
310743,0
297798,0
324040,0
335601,0
286216,0
238560,0
431704,0
408955,0
217010,0
419284,0
200209,0
428448,0
255478,0
237188,0
295641,0
384714,0
296153,0
286230,0
339367,0
208969,0
315112,0
349571,0
355670,0
206706,0
243445,0
266946,0
405950,0
240434,0
268221,0
376246,0
342613,0
310562,0
277891,0
429933,0
403426,0
372803,0
384159,0
260828,0
267428,0
359449,0
276505,0
201362,0
230235,0
321918,0
397502,0
375046,0
371461,0
217979,0
286567,0
359643,0
254574,0
328285,0
352575,0
355825,0
232303,0
435355,0
247528,0
298020,0
397318,0
387971,0
343569,0
404164,0
285965,0
284145,0
265220,0
265098,0
233771,0
217305,0
341738,0
255217,0
286145,0
335984,0
325349,0
280354,0
405439,0
316208,0
260702,0
314275,0
352149,0
385122,0
275083,0
217390,0
233746,0
399711,0
293036,0
248570,0
268395,0
296635,0
393329,0
291068,0
224297,0
430439,0
219797,0
373029,0
371861,0
385213,0
286884,0
388503,0
387895,0
390940,1
412443,0
318523,0
216594,0
406084,0
316560,0
229701,0
214492,0
202541,0
294658,0
200512,0
396710,0
253346,0
334642,0
288059,0
320929,0
325774,0
318288,0
280980,0
319042,0
338424,0
289534,0
409456,0
289722,0
333936,0
294352,0
211032,0
294934,0
291905,0
217087,0
251194,0
324015,0
244833,0
336905,0
387268,0
269114,0
351054,0
393133,0
210309,0
288556,0
330728,0
245386,0
219514,0
299918,0
386300,0
323203,0
279470,0
319749,1
395068,0
317972,0
205440,0
392496,0
426892,0
404056,0
319645,0
248486,0
390011,0
418861,0
405763,0
348468,0
278377,0
377635,0
293964,0
416327,0
344177,0
334345,1
428496,0
352209,0
256980,0
281447,0
241351,0
289059,0
250169,0
221411,0
315479,0
302135,1
335804,0
391766,0
312418,0
398279,0
262558,0
229123,0
374974,0
236803,0
322171,0
407938,0
408960,0
312777,0
368700,0
205703,0
376668,0
322335,0
218420,0
353040,0
317284,0
413522,0
207285,0
303335,0
302974,0
247836,0
374962,0
203119,0
396363,0
232289,0
425622,0
402779,0
224232,0
396995,0
228007,0
241613,0
283876,0
257575,0
263200,0
213650,1
346601,0
278747,0
389273,0
290249,0
341234,0
232491,0
414157,0
303760,0
372160,0
399063,0
281981,0
311767,0
349791,0
293574,0
276646,0
235875,0
370074,0
424559,0
394967,0
283736,0
365011,0
253279,0
207367,0
316800,0
365762,0
316524,0
421607,0
331595,0
253943,0
291682,0
248008,0
338322,0
200045,0
361675,0
248956,0
245489,0
352277,0
266060,0
415926,0
391854,0
205501,0
403907,0
279413,0
275524,0
278774,0
319056,0
353161,0
322946,0
432158,0
221454,0
409200,0
362920,0
326601,0
240937,0
244776,0
217043,0
242493,0
363519,0
408619,0
287298,0
333260,0
234439,0
363141,0
236749,0
417986,0
217469,0
373531,0
248772,0
301837,0
396634,0
204679,0
218772,0
361226,0
232776,0
397734,0
367772,0
330032,0
337443,0
342125,0
395147,0
319970,0
400731,0
376033,0
276153,0
213859,0
244337,0
334070,0
295057,0
242903,0
215111,0
429181,0
360697,0
260952,0
201492,0
250646,0
287880,0
314047,0
344606,0
336980,0
388799,0
340420,0
277387,0
217992,0
389582,0
346414,0
263189,0
392026,0
279178,0
276803,0
298069,0
339266,0
399660,0
421576,0
298730,0
289630,0
388040,0
286105,0
305878,0
340783,0
383573,0
328000,0
303835,0
232866,0
241519,0
421483,0
259882,0
290913,0
257302,0
407419,0
225044,0
325315,0
385444,0
245065,0
266087,0
424312,0
383393,0
359813,0
254117,0
389625,0
416576,0
378602,0
392382,0
289477,0
411673,0
324298,0
428015,0
214179,0
216953,0
392615,0
338522,0
324898,0
404361,0
339905,0
357826,0
346671,0
202386,0
212773,0
315509,0
391284,0
239943,0
282593,0
367594,0
269151,0
268972,0
418316,0
369676,0
240531,0
262029,0
209420,0
431496,0
375945,0
287191,0
337025,0
200930,0
425691,0
273116,0
300288,0
258666,0
422505,0
362130,0
263913,0
267275,0
427494,0
396231,0
340413,0
352145,0
281124,0
267329,0
217857,0
284159,0
414475,0
384569,0
401735,0
397284,0
275526,0
346888,0
417725,0
279296,0
418920,0
418686,0
403616,0
227295,0
417269,0
233968,0
225088,0
305714,0
333901,0
374154,0
342828,0
286907,0
375625,0
280835,0
383913,0
300242,0
221478,0
219863,0
294813,0
392268,0
396872,0
280379,0
226332,0
407943,0
256323,0
381397,0
289100,0
421047,0
259554,0
359369,0
271401,0
248798,0
408477,0
229676,0
274787,0
233561,0
312186,0
339521,0
435688,0
429412,0
302395,0
318394,0
316009,0
244011,0
210059,0
234361,0
387360,0
236489,0
220719,0
307892,0
359781,0
200290,0
322711,0
377987,0
406931,0
225048,0
233957,0
308161,0
287945,0
221610,0
409554,0
379877,0
356986,0
404540,0
229638,0
426896,0
428286,0
252631,0
231839,0
396308,0
373691,0
210149,0
213845,0
247545,0
271170,0
414303,0
261371,0
370579,0
397560,0
249897,0
278982,0
401941,0
294728,0
382107,0
274376,0
392005,1
342685,0
383854,0
338589,0
417958,0
405688,0
218576,0
288339,0
340504,0
210764,0
420923,0
249415,0
426900,0
285903,0
335049,0
425545,0
412309,0
349472,0
291721,0
230442,0
264652,0
234626,0
354336,0
430025,0
376298,0
406567,0
319166,0
303080,0
297526,0
312512,0
290323,0
253594,0
363601,0
328438,0
377769,0
369264,0
367638,0
201995,0
292491,0
339108,0
397016,0
247434,0
269955,0
303595,0
233167,0
415958,0
356057,0
350381,0
355950,0
375048,0
202696,0
247946,0
326238,0
330568,0
349413,0
260018,0
212826,0
206855,0
253105,0
408102,0
393479,0
318755,0
393691,0
365441,0
415317,0
378621,0
390344,0
385139,0
372805,0
326460,0
380618,0
294754,0
247981,0
274836,0
386686,0
433852,0
278051,0
262256,0
393247,0
313164,0
308570,0
272549,0
269743,0
224470,0
252661,0
380261,0
279741,0
415858,0
231735,0
220795,0
251899,0
385710,0
204271,0
320893,0
413055,0
331225,0
403721,0
302251,0
331762,0
275447,0
204831,0
236766,0
212733,0
256128,0
430766,0
227248,0
285938,0
347705,0
307114,0
327885,0
299104,0
353966,0
355869,0
212980,0
251284,0
355985,0
282018,0
405106,0
412612,0
368291,0
312738,0
270067,0
334546,0
432482,0
284230,0
266162,0
225238,0
430897,0
248692,0
294132,0
247421,0
253562,1
411106,0
236358,0
289860,0
296146,0
273997,0
208740,0
384356,0
319602,0
279122,0
430482,0
382619,0
240750,0
280116,0
216755,0
204232,0
324891,0
328832,0
224734,0
366223,0
289892,0
270244,0
230701,0
376360,1
391379,0
382932,0
275827,0
315470,0
249481,0
272824,0
383816,0
293732,0
359933,0
231081,0
215539,0
234250,0
317269,0
266234,0
430691,0
225811,0
223065,0
341350,0
359962,0
261302,0
203964,0
373663,0
325833,0
367396,0
238013,0
289858,0
430293,0
359275,0
341037,0
328282,0
335771,0
365390,0
295566,0
244822,0
433172,0
430651,0
246477,0
401711,0
369783,0
339306,0
257916,0
407319,0
215846,0
271430,0
292078,0
319057,0
422090,0
378636,0
327931,0
357876,0
377063,0
376868,0
277121,0
345613,0
330509,0
362977,0
300153,0
432968,0
400449,0
381629,0
409722,0
405475,0
274812,0
212119,0
267102,0
231119,0
391132,0
248046,0
271798,0
358522,0
262676,0
282382,0
244397,0
378951,0
241075,0
391213,0
207328,0
280235,0
378467,0
284117,0
370306,0
278508,0
372583,0
426292,0
326707,0
243244,0
227128,0
329358,0
433200,0
346808,0
347929,0
413964,0
373946,0
203560,0
390990,0
231815,0
266048,0
389499,0
290731,0
368463,0
295129,0
228975,0
364753,0
230864,0
409078,0
424860,0
307481,0
317747,0
224488,0
413625,0
431077,0
204614,0
235391,0
331104,0
226284,0
289401,0
405573,0
374261,0
309693,0
227590,0
348109,0
224320,0
367278,0
300234,0
435707,0
217841,0
231171,0
348455,0
346031,0
247410,0
255376,0
252464,0
254601,0
375554,0
326983,0
272223,0
244447,0
310119,0
310310,0
258563,0
213692,0
242541,0
418538,0
405080,0
376689,0
259314,0
280796,0
242266,0
380920,0
421261,0
312296,0
372312,0
243731,0
294322,0
396626,0
411939,0
408471,0
301783,0
201899,0
309289,0
316902,0
206394,0
324355,0
422554,0
240208,0
424145,0
412818,0
280081,0
386696,0
314394,0
351887,0
287713,0
287489,0
221373,0
278012,0
349642,0
271162,0
283424,0
406011,0
217955,0
391520,0
350888,0
364055,0
249123,0
300256,0
232609,0
259595,0
353658,0
337364,0
347561,0
325582,0
313379,0
378823,0
295074,0
254719,0
232237,0
242786,0
336289,0
322831,0
321710,0
245466,0
341425,0
351641,0
290286,0
335975,0
358957,0
323657,0
306385,0
228896,0
308076,0
395764,0
364477,0
237641,0
297133,0
331398,0
387494,0
329391,0
305091,0
301719,0
289651,0
415097,0
354151,0
432023,0
240375,0
271691,0
425843,0
223944,0
284706,0
380351,0
241003,0
356921,0
247179,0
227356,0
238017,0
242711,0
208939,0
281625,0
371846,0
274088,0
286522,0
374335,0
290785,0
252079,0
306833,0
384329,0
222327,0
430801,0
347540,0
404098,0
280369,0
229613,0
332102,0
270919,0
387313,0
282462,0
302049,0
379996,0
372015,0
339157,0
378466,0
259476,0
307265,0
374762,0
340971,0
335464,0
368505,0
288679,0
341040,0
222213,0
324517,0
262130,0
419654,0
308185,0
319066,0
254663,0
259002,0
203427,0
410102,0
387107,0
366721,0
204869,0
386554,0
400772,0
296628,0
250103,0
355576,0
398822,0
294679,0
285443,0
273377,0
317143,0
289235,0
354388,0
413885,0
381822,0
245467,0
423951,0
279880,0
352363,0
428614,0
430468,0
404448,0
365022,0
344758,0
312507,0
319931,0
238405,0
330689,0
435286,0
326336,0
432950,0
203305,0
240533,0
417111,0
310974,0
321034,0
392229,0
289142,0
250945,0
429642,0
209453,0
269262,0
346924,0
273283,0
288196,0
280976,0
347337,0
284991,0
296769,0
216627,0
378831,0
307926,0
364334,0
222888,0
232352,0
408224,0
418010,0
302718,0
239422,0
237436,0
408968,0
373120,0
356321,0
393503,0
379131,0
334399,0
266929,0
422273,0
214534,0
241461,0
372395,0
271135,0
281144,0
338447,0
412886,0
241470,0
405082,0
370396,0
231065,0
239853,0
260926,0
273363,0
421207,0
360598,0
387115,0
295964,0
259512,0
399693,0
350647,0
344225,0
296166,0
419024,0
336862,0
318477,0
404184,0
223599,0
203917,0
326586,0
321386,0
351240,0
342266,0
324526,0
391693,0
281608,0
294997,0
350265,0
250026,0
378962,0
385832,0
250830,0
256256,0
304484,0
354790,0
254958,0
249506,0
381890,0
425998,0
284826,0
245555,0
336788,0
212887,0
221376,0
433500,0
364306,0
236047,0
398491,0
377808,0
394167,0
340904,0
209240,0
413552,0
245036,0
385237,0
294843,0
420334,0
342880,0
302931,0
302689,0
435291,0
328884,0
374067,0
334632,0
358784,0
221169,0
394762,0
312207,0
342660,0
368304,0
371641,0
305703,0
432369,0
271663,0
340620,0
279351,0
206596,0
312185,0
359077,0
264594,0
274933,0
310939,0
215646,0
229904,0
223638,0
269064,0
286586,0
397127,0
367703,0
368747,0
432670,0
312965,0
268223,0
368800,0
368958,0
386242,0
361253,0
290533,1
331298,0
338122,0
292384,0
244955,0
231448,0
235291,0
226218,0
228653,0
310217,0
310166,0
397750,0
311593,0
408293,0
208292,0
422666,0
370216,0
354824,0
398882,0
374593,0
320918,0
416122,0
250910,0
311969,0
369196,0
280419,0
374770,0
272500,0
294831,0
379126,0
252881,0
425177,0
215393,0
299290,0
268379,0
222124,0
253302,0
305506,0
217710,0
351481,0
431955,0
283605,0
241201,0
223103,0
306651,0
283295,0
301252,0
335403,0
281633,0
358963,0
293545,0
382971,0
301636,0
428501,0
255508,0
367243,0
257538,0
405902,0
389779,0
251468,0
424466,0
408507,0
211853,0
306905,0
364480,0
400010,0
374238,0
265741,0
372796,0
277217,0
298010,0
254402,0
338106,0
237747,0
249247,0
230680,0
247547,0
400625,0
358668,0
409688,0
339961,0
324438,0
401796,0
305331,0
288464,0
369135,0
228314,0
365610,0
400094,0
260808,0
435277,0
413178,0
324058,0
311511,0
229157,0
435264,0
282715,0
220760,0
384590,0
324624,0
357864,0
425437,0
352690,0
407153,0
368937,0
375153,0
346547,0
352707,0
231176,0
373299,0
263501,0
393485,0
238471,0
412135,0
406515,0
397857,0
409774,0
221031,0
328938,0
355362,0
338768,0
317221,0
284523,0
265839,0
365966,0
401863,0
352182,0
224287,0
336904,0
315340,0
401615,0
237836,0
225722,0
276846,0
317900,0
356127,0
372547,0
209578,0
237679,0
391827,0
283369,0
305937,0
421589,0
289062,0
227689,0
365106,0
200306,0
425831,0
362533,0
367743,0
285515,0
226644,0
291109,0
408631,0
372146,0
407766,0
248816,0
278926,0
200372,0
365038,0
331267,0
367759,0
385395,0
248963,0
283189,0
213397,0
429158,0
360857,0
310993,0
372206,0
284564,0
339982,0
312029,0
422495,0
418818,0
366077,0
418722,0
398635,0
304761,0
206333,0
373247,0
253292,0
322447,0
350506,0
403947,0
265337,0
386592,0
419984,0
257132,0
427538,0
292415,0
239093,0
351937,0
321777,1
394117,0
317727,0
242046,0
418085,0
320736,0
214065,0
410218,0
235509,0
222726,1
302674,0
269739,0
309972,0
268996,0
398966,0
385098,0
412729,0
200132,0
222250,0
296813,0
263086,0
399781,0
380578,0
370244,0
225947,0
389636,0
312972,0
382474,0
272390,0
402841,0
317163,0
280541,0
208568,0
292804,0
262097,0
284730,0
433607,0
219071,0
225800,0
366020,0
270237,0
353195,0
209343,0
423824,0
236097,0
410839,0
272972,0
267221,0
308792,0
234427,0
273060,0
318877,0
357694,0
396052,0
404606,0
248006,0
314345,0
395451,0
227964,0
304745,0
349391,0
200860,0
386849,0
263959,0
253201,0
299368,0
301950,0
407542,0
271203,0
416773,0
374641,0
339217,0
426449,0
335351,0
318333,0
268569,0
264645,0
315922,0
391372,0
430644,0
386631,0
280364,0
318365,0
379751,0
348008,0
381108,0
379741,0
327184,0
434782,0
206492,0
393689,0
298536,0
431285,0
429055,0
381607,0
419298,0
229168,1
245805,0
327693,0
411150,0
345155,0
421501,0
241122,0
362082,0
394575,0
391091,0
335667,0
416794,0
258366,0
431697,0
412969,0
349869,0
377344,1
221121,0
240974,0
271399,0
241269,0
385790,0
412695,0
263715,0
429126,0
270304,0
396728,0
241639,0
291345,0
343430,0
312424,0
223968,0
420347,0
235507,0
339179,0
244099,0
297670,0
340998,0
405726,0
211040,0
247335,0
381868,0
203998,0
300934,0
308553,0
272343,0
386522,0
250310,0
337330,0
357817,0
378002,0
261070,0
300455,0
422100,0
328781,0
434747,0
417382,0
222187,0
260824,0
289769,0
324589,0
341532,0
413657,0
379192,0
391111,0
421902,0
263619,0
234796,0
309147,0
263123,0
362044,0
434673,0
379084,0
346019,0
248984,0
377364,0
286642,0
325447,0
346400,0
306613,0
295530,0
281782,0
207399,0
358029,0
301843,0
276340,0
340995,0
240467,0
306215,0
368823,0
397084,0
253023,0
400724,0
402619,0
331493,0
389668,0
388603,0
407834,0
279718,0
262697,0
367068,0
375719,0
387081,0
325820,0
342355,0
223659,0
218968,0
321836,0
283129,0
225173,0
337954,0
410287,0
361940,0
401687,0
322824,0
252163,0
411486,0
318427,0
400262,0
238669,0
279644,0
421739,0
237327,0
257355,0
201660,0
257190,0
366347,0
261625,0
277850,0
378581,0
211538,0
338567,0
283952,1
288814,0
203888,0
352903,0
215620,0
230161,0
434516,0
207073,0
222930,0
397164,0
400430,0
307076,0
370819,0
392434,0
270141,0
420900,0
251332,0
227883,0
319649,0
292928,0
254951,0
421172,0
233779,0
326638,0
351938,0
424399,0
410612,0
346886,0
259316,0
282876,0
224682,0
412407,0
405740,0
372720,0
299085,0
285386,0
323493,0
348989,0
408918,0
232286,0
322399,0
416739,0
414397,0
414181,0
309125,0
422011,0
434913,0
365864,0
423228,0
244438,0
241936,1
377154,0
429609,0
284577,0
434600,0
201125,0
348378,0
320298,0
261499,0
218122,0
356798,0
267309,1
274099,0
354802,0
274907,0
389386,0
305994,0
228076,0
265836,0
409673,0
297387,0
397709,0
371493,0
203201,0
272572,0
290956,0
222600,0
249287,0
403547,0
377003,0
410856,0
407592,0
415682,0
338751,0
395905,0
353635,0
218259,0
332589,0
206963,0
353370,0
429098,0
227996,0
309228,0
256385,0
317294,0
320255,0
227061,0
359204,0
326302,0
349849,0
306998,0
234082,0
267871,0
387525,0
241703,0
369880,0
277674,0
306825,0
296373,0
433579,0
311198,0
360202,0
202828,0
243784,0
350240,0
300364,0
406979,0
428085,0
240555,0
241256,0
345442,0
364432,0
313156,0
356967,0
401876,0
381025,0
253529,0
367820,0
335444,0
292975,0
232091,0
317683,0
362556,0
216076,0
253681,0
377213,0
338045,0
234159,0
343437,0
435081,0
424725,0
296252,0
281226,0
376258,0
352935,0
353298,0
313857,0
260760,0
263337,0
409601,0
297647,0
288844,0
385901,0
401105,0
291756,0
287881,0
391613,0
298786,0
434552,0
419012,0
434262,0
269887,0
417302,0
206849,0
224548,0
427541,0
372362,0
376440,0
225660,0
315248,0
426698,0
425011,0
428822,0
250377,0
212712,0
365896,0
278177,0
284777,0
226088,0
281009,0
293199,0
220899,0
358968,0
228794,0
242211,0
216436,0
372187,0
348125,0
372751,0
388820,0
254745,0
385516,0
321659,0
369655,0
417966,0
401092,0
260903,0
335499,0
350011,0
329408,0
265468,0
258045,0
326975,0
301897,0
401791,0
309181,0
254575,0
377866,0
233219,0
244386,0
309518,0
356585,0
343152,0
262332,0
432440,0
283570,0
269595,0
269681,0
367502,0
288736,0
407111,0
431492,0
405785,0
341121,0
335277,0
370574,0
417444,0
222312,0
418267,0
240477,1
421609,0
257500,0
271483,0
307135,0
293954,0
261284,0
358468,0
423647,0
337262,0
291282,0
412216,0
234182,0
262568,0
381954,0
386591,0
305766,0
244420,0
339330,0
361046,0
257070,0
284027,0
398982,0
363116,0
209018,0
217258,0
283667,0
394518,0
256509,0
315973,0
332355,0
206227,0
377594,0
317691,0
431522,0
260508,0
204885,0
272074,0
292612,0
212394,0
378828,0
234853,0
213325,0
349403,0
355865,0
243694,0
294264,0
203869,0
217700,0
399406,0
269326,0
215609,0
327594,0
423622,0
208710,0
370193,0
288765,0
286856,0
270320,0
282297,0
416358,0
296087,0
288543,0
285310,0
279807,0
314337,0
267061,0
378420,0
268216,0
309602,0
354058,0
337754,0
218794,0
237375,0
418623,0
226828,0
417848,0
248324,0
391391,0
220431,0
225207,0
212767,0
320670,0
325323,0
206015,0
217931,0
210335,0
316907,0
370510,0
407586,0
231864,0
299719,0
301698,0
247425,0
